,HDFC,ICICI,AXIS,IDFC,SBI,PNB,BOB,CANARA,UNION
1820,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1821,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1822,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1823,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1824,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1825,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1826,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1827,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1828,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1829,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1830,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1831,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1832,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1833,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1834,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1835,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1836,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1837,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1838,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1839,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1840,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1841,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1842,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1843,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1844,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1845,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1846,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1847,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1848,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1849,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1850,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1851,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1852,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1853,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1854,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1855,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1856,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1857,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1858,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1859,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1860,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1861,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1862,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1863,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1864,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1865,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1866,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1867,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1868,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1869,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1870,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1871,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1872,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1873,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1874,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1875,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1876,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1877,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1878,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1879,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1880,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1881,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1882,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1883,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1884,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1885,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1886,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1887,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1888,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1889,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1890,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1891,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1892,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1893,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1894,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1895,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1896,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1897,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1898,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1899,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1900,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1901,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1902,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1903,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1904,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1905,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1906,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1907,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1908,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1909,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1910,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1911,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1912,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1913,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1914,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1915,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1916,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1917,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1918,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1919,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1920,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1921,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1922,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1923,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1924,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1925,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1926,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1927,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1928,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1929,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1930,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1931,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1932,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1933,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1934,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1935,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1936,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1937,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1938,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1939,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1940,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1941,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1942,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1943,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1944,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1945,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1946,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1947,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1948,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1949,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1950,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1951,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1952,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1953,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1954,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1955,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1956,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1957,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1958,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1959,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1960,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1961,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1962,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1963,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1964,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1965,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1966,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1967,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1968,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1969,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1970,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1971,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1972,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1973,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1974,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1975,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1976,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1977,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1978,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1979,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1980,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1981,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1982,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1983,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1984,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1985,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1986,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1987,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1988,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1989,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1990,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1991,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1992,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1993,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1994,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1995,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1996,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1997,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1998,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
1999,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2000,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2001,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2002,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2003,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2004,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2005,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2006,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2007,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2008,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2009,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2010,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2011,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2012,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2013,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2014,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2015,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2016,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2017,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2018,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2019,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2020,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2021,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2022,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2023,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2024,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2025,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2026,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2027,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2028,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2029,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2030,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2031,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2032,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2033,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2034,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2035,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2036,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2037,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2038,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2039,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2040,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2041,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2042,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2043,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2044,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2045,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2046,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2047,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2048,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2049,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2050,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2051,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2052,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2053,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2054,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2055,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2056,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2057,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2058,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2059,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2060,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2061,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2062,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2063,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2064,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2065,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2066,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2067,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2068,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2069,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2070,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2071,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2072,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2073,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2074,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2075,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2076,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2077,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2078,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2079,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2080,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2081,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2082,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2083,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2084,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2085,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2086,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2087,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2088,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2089,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2090,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2091,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2092,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2093,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2094,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2095,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2096,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2097,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2098,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2099,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2100,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2101,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2102,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2103,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2104,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2105,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2106,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2107,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2108,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2109,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2110,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2111,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2112,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2113,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2114,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2115,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2116,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2117,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2118,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2119,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2120,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2121,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2122,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2123,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2124,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2125,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2126,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2127,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2128,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2129,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2130,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2131,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2132,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2133,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2134,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2135,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2136,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2137,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2138,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2139,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2140,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2141,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2142,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2143,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2144,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2145,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2146,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2147,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2148,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2149,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2150,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2151,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2152,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2153,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2154,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2155,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2156,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2157,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2158,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2159,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2160,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2161,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2162,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2163,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2164,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2165,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2166,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2167,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2168,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2169,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2170,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2171,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2172,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2173,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2174,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2175,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2176,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
